merchant_id,month,transaction_count,transaction_volume,authorisations,successful_authorisations
M0326,2024-06,336,7129.03,362,336
M0565,2024-03,285,52341.34,296,285
M0159,2024-12,1761,58462.68,1871,1761
M0310,2024-04,190,8382.57,193,190
M0439,2024-04,99,54038.57,109,99
M0505,2024-12,233,8138.02,245,233
M0174,2024-10,301,50548.71,315,301
M0108,2024-01,209,67081.39,217,209
M0350,2024-05,567,235101.87,579,567
M0269,2024-09,1186,579866.78,1281,1186
M0100,2024-12,118,36579.28,131,118
M0094,2024-04,466,5725.55,497,466
M0520,2024-08,91,2790.40,93,91
M0391,2024-07,3056,91040.61,3372,3056
M0578,2024-01,133,40518.33,140,133
M0053,2024-05,1644,192833.88,1732,1644
M0523,2024-01,108,69719.51,118,108
M0373,2024-02,936,57412.89,960,936
M0396,2024-01,8176,795019.67,8406,8176
M0362,2024-01,64,3148.14,68,64
M0393,2024-05,329,8528.90,361,329
M0355,2024-07,1540,14123.07,1651,1540
M0236,2024-07,945,35153.07,996,945
M0292,2024-06,1639,111407.35,1753,1639
M0514,2024-12,81,3836.22,84,81
M0226,2024-05,78,2152.99,79,78
M0100,2024-08,87,25361.80,91,87
M0174,2024-07,188,28369.96,193,188
M0195,2024-06,428,94658.11,436,428
M0090,2024-06,3780,101144.91,4046,3780
M0185,2024-06,618,35046.54,639,618
M0308,2024-11,2565,81991.10,2816,2565
M0349,2024-04,816,54529.86,889,816
M0019,2024-05,217,3397.40,221,217
M0420,2024-04,1425,17586.28,1527,1425
M0396,2024-04,11124,1145769.70,11802,11124
M0499,2024-06,1123,591456.17,1149,1123
M0360,2024-07,2577,939146.13,2722,2577
M0538,2024-03,1686,65742.50,1816,1686
M0016,2024-11,179,40835.30,185,179
M0346,2024-04,64,893.25,68,64
M0053,2024-12,1416,178452.44,1462,1416
M0090,2024-09,4064,118532.01,4416,4064
M0076,2024-10,1906,45210.15,1938,1906
M0264,2024-11,269,15470.21,292,269
M0120,2024-01,1667,97756.94,1837,1667
M0337,2024-11,2431,128796.18,2556,2431
M0384,2024-11,471,12130.29,491,471
M0588,2024-06,230,43011.50,251,230
M0257,2024-08,227,87017.74,237,227
M0378,2024-03,1536,288907.44,1702,1536
M0474,2024-03,251,3621.69,261,251
M0535,2024-04,1568,49736.44,1608,1568
M0583,2024-02,242,148931.31,268,242
M0276,2024-01,284,10678.61,315,284
M0103,2024-09,9113,2222375.70,9568,9113
M0194,2024-08,206,52176.75,212,206
M0098,2024-03,295,18703.16,322,295
M0402,2024-07,66,11059.08,72,66
M0099,2024-10,9781,728630.88,10695,9781
M0067,2024-03,212,13955.67,228,212
M0221,2024-04,1092,76872.11,1178,1092
M0474,2024-07,262,3733.50,290,262
M0017,2024-03,84,13141.35,88,84
M0403,2024-09,242,90359.05,252,242
M0074,2024-07,395,235934.23,428,395
M0117,2024-03,301,216276.07,321,301
M0489,2024-09,269,3693.58,297,269
M0062,2024-05,323,46119.75,346,323
M0079,2024-08,267,81623.37,281,267
M0208,2024-08,10268,411827.30,11210,10268
M0278,2024-07,63,40361.93,67,63
M0242,2024-03,107,21713.11,111,107
M0252,2024-08,1803,389639.03,1976,1803
M0492,2024-09,326,8315.81,362,326
M0589,2024-11,1296,98742.05,1348,1296
M0416,2024-03,8107,1474005.37,8294,8107
M0226,2024-03,91,2453.10,99,91
M0380,2024-06,67,6773.66,70,67
M0404,2024-03,1134,278903.32,1238,1134
M0316,2024-01,398,19757.51,434,398
M0453,2024-10,1065,45602.94,1101,1065
M0307,2024-08,231,11725.69,246,231
M0342,2024-11,1837,63790.01,2013,1837
M0347,2024-12,303,25153.93,320,303
M0021,2024-02,2983,82497.73,3301,2983
M0175,2024-08,1373,23407.32,1498,1373
M0589,2024-04,977,69473.01,1062,977
M0405,2024-11,245,36695.69,251,245
M0487,2024-05,11120,175230.32,11588,11120
M0001,2024-12,239,117141.91,260,239
M0446,2024-08,206,8604.37,225,206
M0265,2024-07,342,8336.40,362,342
M0241,2024-07,295,24324.85,319,295
M0456,2024-11,53,1855.58,57,53
M0082,2024-08,138,3301.17,150,138
M0278,2024-04,37,25838.74,39,37
M0252,2024-07,2349,543962.98,2465,2349
M0205,2024-10,139,16132.14,149,139
M0196,2024-07,85,34893.39,95,85
M0253,2024-06,841,26455.51,926,841
M0450,2024-05,977,119239.71,1082,977
M0025,2024-11,234,35577.63,243,234
M0039,2024-09,1841,505765.94,1930,1841
M0320,2024-02,510,138071.58,537,510
M0365,2024-07,142,4558.42,150,142
M0378,2024-08,4486,749696.39,4650,4486
M0490,2024-04,332,23363.33,351,332
M0349,2024-02,860,57497.51,930,860
M0149,2024-12,728,359355.52,792,728
M0422,2024-09,276,27031.40,285,276
M0425,2024-11,1485,191946.78,1583,1485
M0119,2024-06,143,21286.76,146,143
M0497,2024-12,807,31585.12,860,807
M0565,2024-07,281,47359.90,296,281
M0198,2024-11,477,18594.11,514,477
M0057,2024-07,173,72293.71,183,173
M0174,2024-09,381,63503.32,390,381
M0437,2024-04,83,23206.89,85,83
M0318,2024-09,947,184157.09,1033,947
M0068,2024-03,9975,205613.75,10352,9975
M0243,2024-01,146,37514.49,154,146
M0018,2024-02,58,17084.74,59,58
M0046,2024-07,166,4448.96,174,166
M0480,2024-07,972,409776.05,1076,972
M0326,2024-08,343,8588.64,350,343
M0434,2024-07,49,252.04,50,49
M0466,2024-06,676,153472.10,722,676
M0085,2024-07,231,9203.39,244,231
M0134,2024-12,156,19024.06,165,156
M0232,2024-09,56,1223.07,60,56
M0190,2024-11,754,25463.07,784,754
M0017,2024-12,109,16748.39,114,109
M0253,2024-01,887,29022.39,939,887
M0250,2024-10,174,39662.63,186,174
M0269,2024-10,1034,486221.05,1058,1034
M0052,2024-03,205,2843.25,209,205
M0141,2024-03,165,43640.89,176,165
M0354,2024-04,344,17803.26,376,344
M0389,2024-03,247,8001.03,272,247
M0423,2024-12,5675,3397676.08,5889,5675
M0058,2024-04,229,17277.50,237,229
M0164,2024-09,50,24231.14,51,50
M0290,2024-04,1255,173129.14,1377,1255
M0212,2024-10,77,3463.85,82,77
M0440,2024-11,88,16582.29,93,88
M0279,2024-07,311,35892.14,318,311
M0390,2024-11,717,32313.37,749,717
M0076,2024-09,1779,39067.87,1965,1779
M0245,2024-08,163,1595.26,173,163
M0202,2024-07,272,6841.95,277,272
M0197,2024-12,1801,294926.94,1932,1801
M0119,2024-08,154,25608.63,170,154
M0592,2024-06,342,5798.05,357,342
M0054,2024-02,52,1110.97,53,52
M0471,2024-08,254,7469.65,266,254
M0432,2024-05,124,15598.29,130,124
M0167,2024-04,767,81261.20,810,767
M0100,2024-11,74,23575.38,83,74
M0109,2024-02,170,8620.34,181,170
M0131,2024-08,224,7513.71,233,224
M0586,2024-07,47,15644.06,51,47
M0332,2024-12,307,15929.42,327,307
M0545,2024-09,140,2669.92,148,140
M0257,2024-09,271,102733.50,279,271
M0049,2024-01,302,163544.38,333,302
M0395,2024-06,9827,1067447.63,10203,9827
M0269,2024-03,1047,532792.35,1158,1047
M0270,2024-08,76,20646.89,77,76
M0261,2024-08,108,25836.29,118,108
M0142,2024-07,1268,75867.97,1328,1268
M0567,2024-04,1187,211616.01,1219,1187
M0375,2024-09,505,9362.48,535,505
M0273,2024-01,250,11844.49,255,250
M0325,2024-02,1197,735566.39,1310,1197
M0252,2024-03,1341,281840.75,1433,1341
M0217,2024-08,1767,460857.57,1848,1767
M0454,2024-03,198,1265.94,206,198
M0031,2024-02,1734,44315.37,1913,1734
M0056,2024-02,230,5717.47,242,230
M0267,2024-12,1178,247890.72,1240,1178
M0060,2024-09,99,3827.03,108,99
M0257,2024-03,220,89504.82,241,220
M0588,2024-04,327,58525.71,342,327
M0078,2024-09,10286,345732.06,10897,10286
M0315,2024-03,146,2860.40,162,146
M0244,2024-02,1815,14224.68,1955,1815
M0220,2024-02,164,3541.48,167,164
M0580,2024-05,213,8900.09,228,213
M0027,2024-06,1573,388405.21,1657,1573
M0073,2024-11,83,25225.42,90,83
M0585,2024-11,1883,54807.74,1949,1883
M0495,2024-05,651,9559.00,683,651
M0052,2024-04,213,2802.16,217,213
M0035,2024-10,235,10220.65,243,235
M0594,2024-02,120,3562.79,127,120
M0572,2024-11,1328,47497.43,1391,1328
M0322,2024-01,58,4703.97,59,58
M0097,2024-09,118,17608.48,126,118
M0239,2024-03,242,86479.31,247,242
M0527,2024-07,625,52556.66,663,625
M0032,2024-12,627,19730.64,654,627
M0228,2024-05,183,80149.68,200,183
M0215,2024-08,370,129524.26,393,370
M0253,2024-09,792,24273.77,820,792
M0307,2024-06,199,9563.92,205,199
M0008,2024-12,107,31653.04,118,107
M0026,2024-04,1936,154541.73,2073,1936
M0023,2024-07,114,2245.33,119,114
M0241,2024-11,369,30777.83,382,369
M0198,2024-06,393,16362.09,435,393
M0207,2024-12,121,2426.13,128,121
M0168,2024-01,947,19196.31,984,947
M0211,2024-03,48,14943.95,51,48
M0211,2024-09,67,21418.57,74,67
M0226,2024-12,88,2122.13,90,88
M0564,2024-11,263,12076.66,284,263
M0491,2024-06,219,13979.81,233,219
M0350,2024-01,487,198753.23,508,487
M0357,2024-05,1748,86456.55,1938,1748
M0198,2024-03,309,11842.73,319,309
M0444,2024-03,315,29894.21,340,315
M0140,2024-03,999,146457.56,1075,999
M0467,2024-09,339,32089.37,370,339
M0496,2024-05,192,17216.22,211,192
M0324,2024-02,5468,2095477.39,5707,5468
M0295,2024-12,2035,25330.70,2161,2035
M0480,2024-02,1627,748737.55,1758,1627
M0264,2024-07,244,14031.48,249,244
M0294,2024-01,50,2698.22,52,50
M0298,2024-11,4357,1183202.16,4804,4357
M0447,2024-10,216,5171.55,231,216
M0069,2024-03,1525,298518.36,1588,1525
M0479,2024-04,652,10313.94,723,652
M0252,2024-09,1835,366814.15,2002,1835
M0524,2024-07,347,88555.17,353,347
M0174,2024-01,338,52753.94,372,338
M0347,2024-11,254,18931.84,259,254
M0486,2024-08,155,61351.99,158,155
M0331,2024-09,177,2658.85,189,177
M0302,2024-08,48,3046.86,49,48
M0239,2024-06,188,65626.10,205,188
M0407,2024-08,293,92416.62,310,293
M0493,2024-06,278,16108.46,297,278
M0241,2024-10,289,22901.88,307,289
M0085,2024-06,218,8998.79,237,218
M0540,2024-04,90,25197.33,93,90
M0225,2024-04,1910,149215.12,1947,1910
M0507,2024-09,1989,699225.91,2096,1989
M0260,2024-03,228,47838.63,235,228
M0358,2024-09,181,28521.60,194,181
M0495,2024-04,597,9350.26,658,597
M0069,2024-05,1641,307947.56,1706,1641
M0600,2024-05,158,73438.06,163,158
M0456,2024-12,50,1589.96,52,50
M0137,2024-12,466,31435.31,511,466
M0412,2024-01,1068,277585.85,1158,1068
M0362,2024-12,77,3838.85,79,77
M0176,2024-06,852,209012.16,925,852
M0294,2024-10,54,3264.02,58,54
M0053,2024-09,2662,363579.43,2909,2662
M0162,2024-12,1166,46982.62,1256,1166
M0032,2024-07,677,22558.42,745,677
M0115,2024-09,1445,64095.50,1563,1445
M0016,2024-04,169,40646.26,184,169
M0242,2024-09,118,23524.48,121,118
M0207,2024-05,123,2577.76,135,123
M0306,2024-06,80,22474.61,88,80
M0561,2024-08,189,10486.92,203,189
M0562,2024-11,218,1455.95,226,218
M0585,2024-04,2114,61212.40,2195,2114
M0227,2024-04,614,298361.31,661,614
M0315,2024-11,164,3274.70,171,164
M0022,2024-05,8165,351828.48,8476,8165
M0322,2024-02,50,4590.14,54,50
M0552,2024-11,267,135458.21,289,267
M0148,2024-11,89,2894.21,93,89
M0548,2024-02,109,9553.85,118,109
M0470,2024-02,448,64508.19,479,448
M0453,2024-03,784,38206.63,815,784
M0096,2024-08,180,12226.51,199,180
M0245,2024-04,207,1978.25,214,207
M0158,2024-04,1681,44107.74,1721,1681
M0146,2024-02,990,339473.15,1070,990
M0430,2024-10,160,41968.39,170,160
M0491,2024-02,217,13673.76,223,217
M0451,2024-04,526,32640.37,574,526
M0467,2024-12,194,17943.21,200,194
M0433,2024-09,210,85792.26,229,210
M0439,2024-06,147,76336.04,161,147
M0238,2024-06,132,3343.91,141,132
M0590,2024-11,264,2494.78,276,264
M0242,2024-08,183,38610.14,193,183
M0421,2024-03,695,11124.84,727,695
M0298,2024-07,7800,2443331.33,8498,7800
M0136,2024-05,1770,132939.98,1881,1770
M0134,2024-02,108,13131.00,111,108
M0369,2024-10,284,17720.52,305,284
M0212,2024-08,84,3995.79,85,84
M0083,2024-08,470,13440.00,493,470
M0194,2024-10,153,38412.76,167,153
M0589,2024-06,825,56502.18,884,825
M0072,2024-02,267,26752.40,284,267
M0066,2024-03,1826,336740.21,1967,1826
M0184,2024-06,223,58869.54,244,223
M0168,2024-09,871,18292.73,954,871
M0082,2024-12,141,3413.10,148,141
M0170,2024-12,78,4802.90,80,78
M0138,2024-09,199,81409.08,214,199
M0424,2024-02,412,120517.48,431,412
M0418,2024-07,911,24485.64,943,911
M0036,2024-04,8769,2495190.83,9659,8769
M0203,2024-09,264,8257.98,268,264
M0501,2024-06,73,17183.39,74,73
M0063,2024-03,145,31123.43,154,145
M0481,2024-05,1292,635068.07,1378,1292
M0325,2024-06,1865,1267196.43,1916,1865
M0102,2024-09,190,8455.59,207,190
M0163,2024-08,2437,498506.99,2609,2437
M0430,2024-03,172,39584.56,183,172
M0256,2024-03,167,52050.23,179,167
M0192,2024-11,75,12567.12,77,75
M0315,2024-08,149,2733.68,163,149
M0510,2024-05,9689,191609.21,10630,9689
M0104,2024-07,82,8121.02,87,82
M0358,2024-03,188,32036.55,197,188
M0084,2024-01,544,270577.90,563,544
M0530,2024-04,1505,66639.67,1571,1505
M0328,2024-03,1823,33456.32,1979,1823
M0368,2024-09,4250,103891.06,4490,4250
M0432,2024-03,103,15059.51,108,103
M0397,2024-12,255,85953.74,271,255
M0088,2024-03,1402,75275.81,1521,1402
M0042,2024-10,1030,100553.07,1099,1030
M0294,2024-09,56,3109.00,57,56
M0138,2024-06,206,81008.38,219,206
M0332,2024-04,183,11704.64,193,183
M0569,2024-11,1215,38193.06,1322,1215
M0239,2024-01,258,90174.59,276,258
M0523,2024-02,114,72633.56,126,114
M0563,2024-05,1556,344641.76,1626,1556
M0070,2024-12,3017,62172.31,3088,3017
M0286,2024-12,62,1140.92,67,62
M0021,2024-10,3245,95014.95,3331,3245
M0012,2024-09,273,23089.98,279,273
M0283,2024-10,798,59194.53,814,798
M0013,2024-08,131,939.12,145,131
M0600,2024-04,183,82615.00,192,183
M0024,2024-09,151,41773.22,165,151
M0596,2024-10,276,98612.00,282,276
M0251,2024-04,248,5888.48,273,248
M0351,2024-07,277,97397.89,292,277
M0180,2024-01,1413,249336.97,1560,1413
M0333,2024-10,58,884.79,59,58
M0483,2024-02,100,2450.19,109,100
M0491,2024-10,238,14851.45,255,238
M0104,2024-12,81,8210.28,87,81
M0354,2024-08,317,18143.98,327,317
M0180,2024-04,2182,400410.40,2355,2182
M0433,2024-05,218,82972.78,225,218
M0098,2024-05,233,16308.99,243,233
M0412,2024-03,972,258799.86,989,972
M0079,2024-12,328,109715.98,339,328
M0412,2024-09,1354,351639.39,1443,1354
M0009,2024-11,319,3086.18,348,319
M0555,2024-08,1705,46493.95,1860,1705
M0570,2024-12,2317,142180.37,2556,2317
M0513,2024-07,1818,1030406.63,1933,1818
M0429,2024-11,54,5834.53,55,54
M0282,2024-01,218,80721.90,242,218
M0557,2024-07,341,13094.01,361,341
M0009,2024-10,291,3014.08,304,291
M0032,2024-10,634,20153.41,689,634
M0461,2024-01,1799,1058788.19,1990,1799
M0232,2024-03,47,1067.42,51,47
M0596,2024-07,447,144845.09,473,447
M0282,2024-06,299,113089.68,325,299
M0023,2024-05,93,2134.28,99,93
M0581,2024-03,932,30184.34,1019,932
M0284,2024-06,4127,637272.15,4512,4127
M0176,2024-01,741,176255.91,761,741
M0377,2024-05,303,142058.65,313,303
M0408,2024-08,224,6720.89,236,224
M0079,2024-04,291,94156.00,305,291
M0373,2024-04,889,55052.47,925,889
M0460,2024-05,651,39579.06,698,651
M0341,2024-09,1600,121073.45,1632,1600
M0310,2024-06,223,10691.24,241,223
M0528,2024-01,156,27322.96,171,156
M0060,2024-10,110,4616.92,115,110
M0050,2024-06,79,6160.29,86,79
M0275,2024-03,10814,4784270.35,11453,10814
M0563,2024-04,1802,389029.82,1866,1802
M0395,2024-12,9915,1016694.91,10122,9915
M0198,2024-09,378,14050.88,407,378
M0156,2024-08,278,3568.36,303,278
M0324,2024-06,4216,1502263.31,4460,4216
M0163,2024-10,2138,462257.49,2307,2138
M0032,2024-02,615,19541.45,645,615
M0592,2024-07,370,6476.31,377,370
M0334,2024-02,1299,10909.89,1320,1299
M0416,2024-09,7809,1354562.63,8470,7809
M0490,2024-07,397,28678.36,441,397
M0020,2024-11,2189,158469.39,2347,2189
M0139,2024-11,313,23171.94,324,313
M0224,2024-11,1471,19233.45,1615,1471
M0372,2024-06,56,2016.64,58,56
M0224,2024-08,980,14010.73,1062,980
M0549,2024-10,1648,373163.91,1799,1648
M0026,2024-07,1893,158956.86,1941,1893
M0240,2024-09,1901,125668.41,1978,1901
M0289,2024-05,711,17132.31,742,711
M0304,2024-05,132,2017.99,143,132
M0421,2024-12,782,12429.23,838,782
M0600,2024-10,223,102067.41,234,223
M0190,2024-04,550,18086.18,573,550
M0107,2024-04,5334,275238.85,5907,5334
M0212,2024-09,97,4539.53,100,97
M0083,2024-10,441,13013.98,485,441
M0078,2024-03,8752,313015.31,8951,8752
M0599,2024-12,7701,247872.61,7962,7701
M0489,2024-12,303,4014.09,309,303
M0229,2024-04,276,21752.73,290,276
M0087,2024-09,52,13230.79,53,52
M0257,2024-10,186,78205.50,197,186
M0430,2024-04,209,55173.05,219,209
M0379,2024-12,5630,1470496.64,5808,5630
M0166,2024-03,101,3036.38,112,101
M0329,2024-08,14255,4366878.27,15808,14255
M0403,2024-03,204,78054.16,223,204
M0041,2024-02,1651,47802.67,1747,1651
M0316,2024-10,517,25535.30,563,517
M0331,2024-03,159,2464.72,164,159
M0209,2024-04,108,4965.67,113,108
M0215,2024-10,277,100118.49,301,277
M0453,2024-05,904,43770.30,934,904
M0396,2024-07,9207,890874.81,9432,9207
M0438,2024-02,155,66969.35,172,155
M0554,2024-12,902,123447.99,934,902
M0471,2024-03,184,5341.77,203,184
M0203,2024-12,294,8841.34,324,294
M0306,2024-11,97,26231.19,99,97
M0485,2024-01,108,3747.44,115,108
M0476,2024-05,161,30984.33,168,161
M0455,2024-03,223,87016.13,245,223
M0210,2024-03,208,16518.39,221,208
M0195,2024-04,271,65494.15,277,271
M0175,2024-09,1387,24351.02,1526,1387
M0268,2024-08,689,60870.09,710,689
M0352,2024-04,707,115634.74,758,707
M0068,2024-06,10695,231269.62,11261,10695
M0346,2024-12,85,1182.36,92,85
M0154,2024-04,247,9065.24,256,247
M0471,2024-04,208,5823.08,218,208
M0152,2024-12,402,130421.48,441,402
M0064,2024-08,2423,733181.92,2682,2423
M0377,2024-08,368,159627.06,407,368
M0267,2024-03,295,70113.02,314,295
M0509,2024-12,322,63546.85,343,322
M0384,2024-08,265,6812.46,278,265
M0416,2024-12,7248,1242063.26,7377,7248
M0183,2024-11,231,32930.94,247,231
M0351,2024-12,261,104286.85,268,261
M0002,2024-09,1296,221875.20,1332,1296
M0519,2024-08,70,35035.52,78,70
M0243,2024-04,105,25659.87,109,105
M0480,2024-08,2025,959360.21,2213,2025
M0478,2024-11,78,6514.43,80,78
M0328,2024-04,1642,29735.56,1789,1642
M0062,2024-12,398,58620.36,436,398
M0411,2024-12,220,37074.41,233,220
M0344,2024-07,148,9279.79,162,148
M0429,2024-08,46,4962.04,51,46
M0421,2024-10,631,10353.84,666,631
M0304,2024-01,126,1820.48,130,126
M0228,2024-04,158,75423.36,169,158
M0051,2024-10,257,11701.12,269,257
M0232,2024-12,101,2455.58,103,101
M0580,2024-12,468,17645.86,514,468
M0190,2024-05,707,24534.03,720,707
M0452,2024-11,84,3866.00,93,84
M0149,2024-06,670,336476.14,736,670
M0016,2024-03,172,40965.33,176,172
M0297,2024-03,238,46665.09,254,238
M0436,2024-04,112,44310.36,119,112
M0363,2024-01,211,17402.44,222,211
M0050,2024-05,80,6125.90,87,80
M0378,2024-12,5554,1039806.48,5954,5554
M0243,2024-02,106,24850.67,112,106
M0308,2024-08,2380,76962.54,2537,2380
M0450,2024-04,1069,135293.69,1156,1069
M0188,2024-02,1409,26713.12,1521,1409
M0315,2024-07,174,3282.08,186,174
M0125,2024-06,220,9502.02,238,220
M0081,2024-06,914,30130.40,1001,914
M0072,2024-10,264,26350.23,290,264
M0270,2024-01,50,13127.29,53,50
M0477,2024-11,170,12873.44,176,170
M0087,2024-08,60,16565.19,61,60
M0203,2024-08,248,7813.21,256,248
M0121,2024-09,66,1781.29,73,66
M0195,2024-05,291,65074.36,304,291
M0436,2024-06,85,30806.52,93,85
M0319,2024-05,821,19673.64,882,821
M0094,2024-03,436,5481.99,451,436
M0122,2024-06,3628,44770.07,3903,3628
M0429,2024-01,40,4239.36,43,40
M0595,2024-04,562,30470.62,572,562
M0431,2024-04,187,1278.49,202,187
M0458,2024-06,8589,756786.58,8875,8589
M0142,2024-04,1145,68844.92,1175,1145
M0158,2024-01,1874,48863.95,1982,1874
M0586,2024-01,61,23798.43,64,61
M0212,2024-07,91,4101.94,99,91
M0445,2024-03,50,3224.74,55,50
M0092,2024-08,194,7721.07,209,194
M0029,2024-04,443,8224.78,471,443
M0202,2024-12,278,6262.55,290,278
M0282,2024-04,209,82076.62,216,209
M0333,2024-12,75,1104.40,79,75
M0070,2024-06,3024,64350.48,3083,3024
M0055,2024-02,805,15457.34,818,805
M0312,2024-04,168,12563.05,173,168
M0281,2024-11,509,11544.81,533,509
M0502,2024-10,854,224891.04,873,854
M0117,2024-08,370,255664.82,401,370
M0373,2024-07,987,55748.94,1053,987
M0087,2024-07,76,22483.44,84,76
M0002,2024-07,1161,205156.06,1246,1161
M0126,2024-09,257,12953.06,264,257
M0138,2024-07,258,114873.64,275,258
M0484,2024-05,5782,170268.06,6272,5782
M0240,2024-05,1922,129918.82,2059,1922
M0163,2024-03,2087,476991.10,2201,2087
M0417,2024-12,2583,910809.15,2808,2583
M0125,2024-12,243,9872.52,268,243
M0431,2024-12,222,1502.98,229,222
M0083,2024-05,416,11963.93,427,416
M0202,2024-06,270,6832.50,280,270
M0425,2024-06,2002,249063.97,2160,2002
M0442,2024-05,4672,1037200.46,5039,4672
M0455,2024-01,241,101805.60,248,241
M0370,2024-07,199,4442.65,206,199
M0579,2024-09,11294,448730.60,11778,11294
M0242,2024-05,127,26228.60,140,127
M0291,2024-02,358,30583.49,386,358
M0587,2024-10,240,12245.77,249,240
M0351,2024-01,180,67108.78,196,180
M0426,2024-09,57,4975.32,61,57
M0013,2024-09,144,976.47,151,144
M0124,2024-06,2123,1327439.25,2340,2123
M0333,2024-11,65,849.66,68,65
M0331,2024-07,158,2475.55,173,158
M0290,2024-07,2295,306760.12,2351,2295
M0309,2024-08,95,2832.15,104,95
M0315,2024-04,165,3184.18,183,165
M0241,2024-01,225,18322.96,246,225
M0090,2024-04,3738,100824.87,4133,3738
M0133,2024-11,50,2770.37,52,50
M0317,2024-06,307,53385.50,317,307
M0230,2024-02,178,4968.18,190,178
M0446,2024-03,152,5847.44,165,152
M0142,2024-05,1196,73016.14,1251,1196
M0562,2024-04,215,1468.37,220,215
M0408,2024-11,259,7500.88,268,259
M0253,2024-05,903,29834.21,984,903
M0082,2024-05,139,3470.02,152,139
M0096,2024-06,152,10332.54,164,152
M0044,2024-03,1341,12225.80,1455,1341
M0146,2024-10,983,348533.73,1076,983
M0551,2024-05,324,38427.55,343,324
M0500,2024-06,817,86571.61,835,817
M0139,2024-03,318,21910.68,324,318
M0105,2024-01,86,1220.86,89,86
M0234,2024-05,274,17428.04,296,274
M0586,2024-05,77,26678.25,82,77
M0524,2024-04,209,57565.31,216,209
M0545,2024-10,113,2263.23,114,113
M0474,2024-12,275,4099.44,294,275
M0597,2024-11,120,1368.03,122,120
M0187,2024-01,235,31651.13,258,235
M0137,2024-04,214,13128.02,224,214
M0185,2024-09,587,32289.02,638,587
M0338,2024-11,412,102071.69,425,412
M0411,2024-02,163,28261.65,174,163
M0270,2024-04,57,15154.04,62,57
M0106,2024-04,4130,118624.76,4301,4130
M0022,2024-04,7991,339258.46,8295,7991
M0590,2024-03,263,2663.94,288,263
M0012,2024-10,278,23153.55,289,278
M0306,2024-02,94,25111.90,103,94
M0186,2024-02,270,42079.00,298,270
M0084,2024-05,488,216832.35,523,488
M0587,2024-03,245,14182.02,270,245
M0131,2024-10,185,6339.83,190,185
M0251,2024-02,269,6440.64,275,269
M0542,2024-03,1212,127102.53,1319,1212
M0574,2024-02,721,188897.21,743,721
M0560,2024-02,173,13260.71,183,173
